new_industry_code,company_id,detailed_industry_name
138,412250,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,485971,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,186741,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,319038,"Trusts, funds and other financial vehicles"
138,483511,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,507317,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,526377,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,365577,Other credit granting
138,676720,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,213922,Other credit granting
138,652426,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,506919,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,492516,"Other financial service activities, except insurance and pension funding activities"
138,130002,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,629415,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,332077,"Trusts, funds and other financial vehicles"
138,153752,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,445197,"Trusts, funds and other financial vehicles"
138,256405,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,186957,"Trusts, funds and other financial vehicles"
138,490895,"Other financial service activities, except insurance and pension funding activities"
138,491574,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,571921,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,462218,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,790033,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,131126,"Trusts, funds and other financial vehicles"
138,131132,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,313425,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,228294,"Other financial service activities, except insurance and pension funding activities"
138,253598,"Trusts, funds and other financial vehicles"
138,471885,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,484171,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,573509,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,649061,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,488163,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,220665,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,498089,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,471975,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,125487,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,220434,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,220303,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,136292,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,112009,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,486194,"Other financial service activities, except insurance and pension funding activities"
138,156267,"Trusts, funds and other financial vehicles"
138,123463,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,271649,"Trusts, funds and other financial vehicles"
138,467831,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,254698,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,131769,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,483848,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,470583,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,652257,"Trusts, funds and other financial vehicles"
138,368027,"Trusts, funds and other financial vehicles"
138,133333,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,236452,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,219683,"Trusts, funds and other financial vehicles"
138,584889,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,179955,"Other financial service activities, except insurance and pension funding activities"
138,343418,"Other financial service activities, except insurance and pension funding activities"
138,219610,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,133707,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,205078,"Trusts, funds and other financial vehicles"
138,119614,"Trusts, funds and other financial vehicles"
138,133778,"Trusts, funds and other financial vehicles"
138,135732,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,580672,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,287217,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,652538,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,316552,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,173893,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,220802,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,665464,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,480513,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,365227,"Trusts, funds and other financial vehicles"
138,469207,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,474770,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,492327,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,299402,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,196628,"Trusts, funds and other financial vehicles"
138,486885,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,589786,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,638131,"Trusts, funds and other financial vehicles"
138,295711,"Other financial service activities, except insurance and pension funding activities"
138,495763,"Trusts, funds and other financial vehicles"
138,259120,"Trusts, funds and other financial vehicles"
138,182118,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,516269,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,134858,"Trusts, funds and other financial vehicles"
138,239884,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,365312,"Trusts, funds and other financial vehicles"
138,218791,"Trusts, funds and other financial vehicles"
138,219281,"Other financial service activities, except insurance and pension funding activities"
138,135409,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,416569,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,248893,"Trusts, funds and other financial vehicles"
138,491240,"Trusts, funds and other financial vehicles"
138,199533,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,293576,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,359652,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,585992,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,454678,"Trusts, funds and other financial vehicles"
138,486939,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,305443,"Trusts, funds and other financial vehicles"
138,510957,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,498240,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,522026,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,193809,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,485946,"Trusts, funds and other financial vehicles"
138,370695,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,677513,"Other financial service activities, except insurance and pension funding activities"
138,494768,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,370332,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,370279,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,146437,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,369989,"Trusts, funds and other financial vehicles"
138,340643,"Trusts, funds and other financial vehicles"
138,270708,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,234989,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,354923,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,615326,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,369594,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,145904,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,284918,"Trusts, funds and other financial vehicles"
138,164309,Other credit granting
138,368942,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,368896,"Trusts, funds and other financial vehicles"
138,121688,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,360786,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,368653,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,502278,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,439787,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,328433,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,709695,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,154479,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,500237,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,177652,"Trusts, funds and other financial vehicles"
138,287421,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,373000,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,206744,"Other financial service activities, except insurance and pension funding activities"
138,485092,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,486484,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,366154,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,352012,"Other financial service activities, except insurance and pension funding activities"
138,484432,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,164162,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,126990,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,150758,"Other financial service activities, except insurance and pension funding activities"
138,293808,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,524425,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,452743,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,249502,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,635382,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,363927,"Trusts, funds and other financial vehicles"
138,477600,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,408803,"Other financial service activities, except insurance and pension funding activities"
138,486208,"Trusts, funds and other financial vehicles"
138,763627,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,196917,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,480010,"Trusts, funds and other financial vehicles"
138,289013,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,656893,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,217006,"Other financial service activities, except insurance and pension funding activities"
138,268888,"Trusts, funds and other financial vehicles"
138,265277,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,289480,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,311529,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,268199,"Trusts, funds and other financial vehicles"
138,471230,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,474495,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,370873,"Trusts, funds and other financial vehicles"
138,311852,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,694049,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,361644,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,119735,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,281878,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,361351,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,262920,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,112828,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,468938,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,361193,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,480510,"Trusts, funds and other financial vehicles"
138,471568,"Trusts, funds and other financial vehicles"
138,199546,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,217320,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,119408,"Trusts, funds and other financial vehicles"
138,149261,"Other financial service activities, except insurance and pension funding activities"
138,442905,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,183809,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,359433,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,745204,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,417628,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,189616,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,495858,"Trusts, funds and other financial vehicles"
138,302445,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,346448,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,358637,"Other financial service activities, except insurance and pension funding activities"
138,184999,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,219048,"Trusts, funds and other financial vehicles"
138,358273,"Trusts, funds and other financial vehicles"
138,515101,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,344990,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,190362,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,178256,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,168319,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,357841,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,485529,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,477773,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,576572,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,357476,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,489186,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,501047,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,265512,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,502100,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,344088,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,478356,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,202106,"Other financial service activities, except insurance and pension funding activities"
138,646553,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,474997,"Trusts, funds and other financial vehicles"
138,495444,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,194408,"Trusts, funds and other financial vehicles"
138,245861,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,489241,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,446443,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,355700,"Other financial service activities, except insurance and pension funding activities"
138,496306,"Trusts, funds and other financial vehicles"
138,629618,"Trusts, funds and other financial vehicles"
138,499107,Other credit granting
138,479666,"Other financial service activities, except insurance and pension funding activities"
138,355299,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,489708,"Trusts, funds and other financial vehicles"
138,355212,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,355196,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,355184,"Trusts, funds and other financial vehicles"
138,328478,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,679246,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,391458,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,369248,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,357433,"Trusts, funds and other financial vehicles"
138,322577,"Other financial service activities, except insurance and pension funding activities"
138,321947,"Other financial service activities, except insurance and pension funding activities"
138,545928,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,255569,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,109429,"Trusts, funds and other financial vehicles"
138,485934,"Trusts, funds and other financial vehicles"
138,638544,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,473926,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,288874,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,540222,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,251742,"Trusts, funds and other financial vehicles"
138,489180,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,353011,"Other financial service activities, except insurance and pension funding activities"
138,496966,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,106211,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,474984,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,480136,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,352597,"Trusts, funds and other financial vehicles"
138,365369,"Other financial service activities, except insurance and pension funding activities"
138,127739,"Trusts, funds and other financial vehicles"
138,311849,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,483964,"Other financial service activities, except insurance and pension funding activities"
138,543228,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,241697,"Other financial service activities, except insurance and pension funding activities"
138,496813,"Trusts, funds and other financial vehicles"
138,155754,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,351021,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,269513,"Trusts, funds and other financial vehicles"
138,470411,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,471402,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,264612,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,638067,"Trusts, funds and other financial vehicles"
138,161975,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,429135,"Other financial service activities, except insurance and pension funding activities"
138,198183,"Other financial service activities, except insurance and pension funding activities"
138,376457,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,496186,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,488976,"Other financial service activities, except insurance and pension funding activities"
138,160085,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,349221,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,615292,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,396158,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,142188,"Trusts, funds and other financial vehicles"
138,483939,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,346871,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,413097,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,228942,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,446261,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,195031,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,194089,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,338614,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,236291,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,348099,"Other financial service activities, except insurance and pension funding activities"
138,700496,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,348022,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,232383,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,409699,"Trusts, funds and other financial vehicles"
138,598150,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,638610,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,114250,"Trusts, funds and other financial vehicles"
138,347516,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,524641,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,493140,"Trusts, funds and other financial vehicles"
138,272395,"Other financial service activities, except insurance and pension funding activities"
138,237552,"Trusts, funds and other financial vehicles"
138,144945,"Other financial service activities, except insurance and pension funding activities"
138,496882,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,503358,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,694332,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,346267,"Trusts, funds and other financial vehicles"
138,346198,"Trusts, funds and other financial vehicles"
138,486714,"Other financial service activities, except insurance and pension funding activities"
138,172411,"Trusts, funds and other financial vehicles"
138,495643,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,455483,"Other financial service activities, except insurance and pension funding activities"
138,257111,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,536608,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,486422,Other credit granting
138,111051,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,255542,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,495583,"Other financial service activities, except insurance and pension funding activities"
138,473197,"Trusts, funds and other financial vehicles"
138,197707,"Trusts, funds and other financial vehicles"
138,325385,"Trusts, funds and other financial vehicles"
138,430274,"Trusts, funds and other financial vehicles"
138,344444,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,471593,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,522047,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,261982,"Trusts, funds and other financial vehicles"
138,427804,"Trusts, funds and other financial vehicles"
138,542012,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,479723,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,169921,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,267727,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,287272,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,327875,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,576577,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,158123,"Trusts, funds and other financial vehicles"
138,257660,"Trusts, funds and other financial vehicles"
138,503528,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,455782,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,491254,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,701259,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,342018,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,233932,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,136288,"Other financial service activities, except insurance and pension funding activities"
138,489306,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,469797,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,515799,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,455494,"Trusts, funds and other financial vehicles"
138,679247,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,516372,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,565173,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,341269,"Other financial service activities, except insurance and pension funding activities"
138,486344,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,283755,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,198171,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,149103,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,220986,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,219484,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,510515,"Other financial service activities, except insurance and pension funding activities"
138,462500,"Trusts, funds and other financial vehicles"
138,163344,"Other financial service activities, except insurance and pension funding activities"
138,589706,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,339462,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,372855,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,591825,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,260258,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,336509,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,506688,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,516979,"Trusts, funds and other financial vehicles"
138,242279,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,476567,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,447870,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,146103,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,337939,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,337928,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,516978,"Trusts, funds and other financial vehicles"
138,558879,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,310064,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,490461,"Trusts, funds and other financial vehicles"
138,296107,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,135180,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,234283,"Trusts, funds and other financial vehicles"
138,329252,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,341996,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,325790,"Trusts, funds and other financial vehicles"
138,588335,"Trusts, funds and other financial vehicles"
138,330617,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,336679,"Trusts, funds and other financial vehicles"
138,119571,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,651814,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,161052,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,151187,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,471494,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,336092,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,357615,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,142866,"Trusts, funds and other financial vehicles"
138,371971,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,488977,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,335727,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,335660,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,335611,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,261591,"Trusts, funds and other financial vehicles"
138,495866,"Trusts, funds and other financial vehicles"
138,166447,"Trusts, funds and other financial vehicles"
138,110866,"Trusts, funds and other financial vehicles"
138,622461,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,228400,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,463806,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,195520,"Other financial service activities, except insurance and pension funding activities"
138,161122,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,475913,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,343957,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
